category,subcategory,label,prompt,
Image,School,综合立体主义,Synthetic Cubism art,
Image,Artist,穆夏风格,((alphonse mucha style)),
Image,Artist,莫奈风格,((Monet style)),
Image,Artist,梵高风格,((Van Gogh style)),
Image,Artist,毕加索风格,((Picasso style)),
Image,Artist,达利风格,((Dalí style)),
Image,Artist,雷诺阿风格,((Renoir style)),
Image,Artist,塞尚风格,((Cézanne style)),
Image,Artist,马蒂斯风格,((Matisse style)),
Image,Artist,克里姆特风格,((Klimt style)),
Image,Artist,波洛克风格,((Pollock style)),
Image,Artist,蒙克风格,((Munch style)),
Image,Artist,米开朗基罗风格,((Michelangelo style)),
Image,Artist,拉斐尔风格,((Raphael style)),
Image,Artist,列奥纳多·达芬奇风格,((Leonardo da Vinci style)),
Image,Artist,伦勃朗风格,((Rembrandt style)),
Image,Artist,卡拉瓦乔风格,((Caravaggio style)),
Image,Artist,德加风格,((Degas style)),
Image,Artist,高更风格,((Gauguin style)),
Image,Artist,罗斯科风格,((Rothko style)),
Image,Artist,毕沙罗风格,((Pissarro style)),
Image,Artist,修拉风格,((Seurat style)),
Image,Artist,莫迪利亚尼风格,((Modigliani style)),
Image,Artist,康定斯基风格,((Kandinsky style)),
Image,Artist,夏加尔风格,((Chagall style)),
Image,Artist,培根风格,((Bacon style)),
Image,Artist,霍珀风格,((Hopper style)),
Image,Artist,基弗风格,((Kiefer style)),
Image,Artist,米勒风格,((Millet style)),
Image,Artist,博斯风格,((Bosch style)),
Image,Artist,布格罗风格,((Bouguereau style)),
Image,Artist,勃鲁盖尔风格,((Bruegel style)),
Image,Artist,卡尔德风格,((Calder style)),
Image,Artist,卡萨特风格,((Cassatt style)),
Image,Artist,夏尔丹风格,((Chardin style)),
Image,Artist,柯罗风格,((Corot style)),
Image,Artist,库尔贝风格,((Courbet style)),
Image,Artist,恩格尔风格,((Ingres style)),
Image,Artist,莫里森风格,((Morisot style)),
Image,Artist,波提且利风格,((Botticelli style)),
Image,Artist,提香风格,((Titian style)),
Image,Artist,委拉斯凯兹风格,((Velázquez style)),
Image,Artist,鲁本斯风格,((Rubens style)),
Image,Artist,弗里达·卡罗风格,((Frida Kahlo style)),
Image,Artist,蒙德里安风格,((Mondrian style)),
Image,Artist,克莱因风格,((Klein style)),
Image,Artist,米罗风格,((Miró style)),
Image,Artist,基里科风格,((De Chirico style)),
Image,Artist,马格里特风格,((Magritte style)),
Image,Artist,贾科梅蒂风格,((Giacometti style)),
Image,Artist,安迪·沃霍尔风格,((Andy Warhol style)),
Image,Artist,巴塞洛缪风格,((Bartholomew style)),
Image,Artist,格哈德·里希特风格,((Gerhard Richter style)),
Image,Lighting,轮廓光,rim light,
Image,Lighting,体积光,volumetric lighting,
Image,Lighting,霓虹灯,glowing neon lights,
Image,Lighting,电影级光照,cinematic lighting,
Image,Lighting,透镜光晕,lens flare,
Image,Lighting,金属光泽,metallic luster,
Image,Lighting,氛围光照,moody lighting,
Image,Lighting,丁达尔效应,Tyndall effect,
Image,Lighting,漏光光效,light leaks,
Image,Lighting,背景光,background light,
Image,Lighting,自然光,available light,
Image,Lighting,逆光,backlighting,
Image,Lighting,侧光,side lighting,
Image,Lighting,顶光,top lighting,
Image,Lighting,前光,front lighting,
Image,Lighting,关键光,key light,
Image,Lighting,辅助光,fill light,
Image,Lighting,背景光,back light,
Image,Lighting,光斑,light spots,
Image,Lighting,散射光,scattered light,
Image,Lighting,反射光,reflected light,
Image,Lighting,折射光,refracted light,
Image,Lighting,全局光照,global illumination,
Image,Lighting,烘焙光照,baked lighting,
Image,Lighting,实时光照,real-time lighting,
Image,Lighting,阴影,shadows,
Image,Lighting,光晕,bloom,
Image,Lighting,眩光,glare,
Image,Lighting,焦散,caustics,
Image,Lighting,漫反射,diffuse reflection,
Image,Lighting,镜面反射,specular reflection,
Image,Lighting,环境光,ambient light,
Image,Lighting,定向光,directional light,
Image,Lighting,点光源,point light,
Image,Lighting,聚光灯,spot light,
Image,Lighting,发光材质,emissive material,
Image,Lighting,自发光,self-illumination,
Image,Lighting,光线追踪,ray tracing,
Image,Lighting,路径追踪,path tracing,
Image,Lighting,软阴影,soft shadows,
Image,Lighting,硬阴影,hard shadows,
Image,Lighting,阴影映射,shadow mapping,
Image,Lighting,光线追踪阴影,ray traced shadows,
Image,Lighting,SSS(次表面散射),subsurface scattering,
Image,Lighting,HDR(高动态范围),high dynamic range,
Image,Lighting,色调映射,tone mapping,
Image,Lighting,曝光,exposure,
Image,Lighting,对比度,contrast,
Image,Lighting,饱和度,saturation,
Image,Lighting,色温,color temperature,
Image,Lighting,色偏,color cast,
Image,Lighting,光栅化,rasterization,
Image,Lighting,辐射度,radiance,
Image,Lighting,照度,illuminance,
Image,Lighting,亮度,luminance,
Image,Lighting,辉度,brightness,
Image,Lighting,反射率,reflectivity,
Image,Lighting,折射率,refractivity,
Image,Lighting,透射率,transmittance,
Image,Lighting,吸收率,absorptivity,
Image,Lighting,漫反射系数,diffuse coefficient,
Image,Lighting,镜面反射系数,specular coefficient,
Image,Lighting,菲涅尔反射,Fresnel reflection,
Image,Lighting,间接光照,indirect lighting,
Image,Lighting,直接光照,direct lighting,
Image,Lighting,光影效果,lighting effects,
Image,Lighting,后期处理,post-processing,
Image,Color,橙色,orange,
Image,Color,蓝色,blue,
Image,Color,红色,red,
Image,Color,浅棕色,light_brown,
Image,Color,深粉色,dark_pink,
Image,Color,卡其色,khaki,
Image,Color,金黄色,blonde,
Image,Color,棕色,brown,
Image,Color,黑色,black,
Image,Color,灰色,gray,
Image,Color,深灰色,darkgray,
Image,Color,银色,silver,
Image,Color,浅灰色,lightgray,
Image,Color,庚氏灰色,gainsboro,
Image,Color,白烟色,whitesmoke,
Image,Color,雪白色,snow,
Image,Color,幽灵白,ghostwhite,
Image,Color,花白色,floralwhite,
Image,Color,亚麻色,linen,
Image,Color,古董白,antiquewhite,
Image,Color,番木瓜色,papayawhip,
Image,Color,漂白杏仁色,blanchedalmond,
Image,Color,饼干色,bisque,
Image,Color,鹿皮鞋色,moccasin,
Image,Color,纳瓦霍白,navajowhite,
Image,Color,桃肉色,peachpuff,
Image,Color,薄雾玫瑰,mistyrose,
Image,Color,淡紫红色,lavenderblush,
Image,Color,贝壳白,seashell,
Image,Color,老花色,oldlace,
Image,Color,象牙色,ivory,
Image,Color,蜜色,honeydew,
Image,Color,薄荷奶油色,mintcream,
Image,Color,蔚蓝色,azure,
Image,Color,艾莉丝蓝,aliceblue,
Image,Color,薰衣草色,lavender,
Image,Color,淡钢蓝色,lightsteelblue,
Image,Color,亮石板灰,lightslategray,
Image,Color,灰石色,slategray,
Image,Color,钢蓝色,steelblue,
Image,Color,皇家蓝,royalblue,
Image,Color,午夜蓝,midnightblue,
Image,Color,海军蓝,navy,
Image,Color,深蓝色,darkblue,
Image,Color,中蓝色,mediumblue,
Image,Color,道奇蓝,dodgerblue,
Image,Color,矢车菊蓝,cornflowerblue,
Image,Color,深天蓝,skyblue,
Image,Color,淡蓝色,lightblue,
Image,Color,粉蓝色,powderblue,
Image,Color,淡青色,paleturquoise,
Image,Color,青色,lightcyan,
Image,Color,碧绿色,cyan,
Image,Color,绿松石色,aquamarine,
Image,Color,中绿松石色,turquoise,
Image,Color,深绿松石色,mediumturquoise,
Image,Color,浅海绿色,darkturquoise,
Image,Color,军服蓝色,lightseagreen,
Image,Color,深青色,cadetblue,
Image,Color,水鸭色,darkcyan,
Image,Color,暗灰蓝色,teal,
Image,Color,深绿色,darkslategray,
Image,Color,绿色,darkgreen,
Image,Color,森林绿色,green,
Image,Color,海绿色,forestgreen,
Image,Color,中海绿色,seagreen,
Image,Color,中绿宝石色,mediumseagreen,
Image,Color,暗海绿色,mediumaquamarine,
Image,Color,绿松石色,darkseagreen,
Image,Color,淡绿色,palegreen,
Image,Color,草绿色,lightgreen,
Image,Color,中春绿色,springgreen,
Image,Color,草坪绿,mediumspringgreen,
Image,Color,查特酒绿色,lawngreen,
Image,Color,黄绿色,chartreuse,
Image,Color,酸橙色,greenyellow,
Image,Color,酸橙绿,lime,
Image,Color,橄榄褐色,limegreen,
Image,Color,橄榄绿色,yellowgreen,
Image,Color,橄榄色,darkolivegreen,
Image,Color,橄榄褐色,olivedrab,
Image,Color,橄榄色,olive,
Image,Color,暗卡其色,darkkhaki,
Image,Color,淡金菊色,palegoldenrod,
Image,Color,玉米色,cornsilk,
Image,Color,米色,beige,
Image,Color,浅黄色,lightyellow,
Image,Color,亮金黄色,lightgoldenrodyellow,
Image,Color,柠檬绸色,lemonchiffon,
Image,Color,小麦色,wheat,
Image,Color,琥珀色,burlywood,
Image,Color,棕褐色,tan,
Image,Color,黄色,yellow,
Image,Color,金色,gold,
Image,Color,橙褐色,sandybrown,
Image,Color,暗橙色,darkorange,
Image,Color,金菊色,goldenrod,
Image,Color,秘鲁色,peru,
Image,Color,暗金菊色,darkgoldenrod,
Image,Color,巧克力色,chocolate,
Image,Color,黄土赭色,sienna,
Image,Color,马鞍棕色,saddlebrown,
Image,Color,栗色,maroon,
Image,Color,暗红色,darkred,
Image,Color,耐火砖色,firebrick,
Image,Color,印第安红色,indianred,
Image,Color,玫瑰棕色,rosybrown,
Image,Color,深鲑鱼肉色,darksalmon,
Image,Color,浅珊瑚色,lightcoral,
Image,Color,鲑鱼肉色,salmon,
Image,Color,亮鲑鱼肉色,lightsalmon,
Image,Color,珊瑚色,coral,
Image,Color,番茄红,tomato,
Image,Color,橙红色,orangered,
Image,Color,深粉红色,crimson,
Image,Color,中紫罗兰红色,mediumvioletred,
Image,Color,深粉色,deeppink,
Image,Color,热粉红色,hotpink,
Image,Color,淡紫罗兰红色,palevioletred,
Image,Color,粉色,pink,
Image,Color,浅粉色,lightpink,
Image,Color,蓟色,thistle,
Image,Color,洋红色,magenta,
Image,Color,紫红色,fuchsia,
Image,Color,紫色,violet,
Image,Color,洋李色,plum,
Image,Color,兰花紫,orchid,
Image,Color,中兰花紫色,mediumorchid,
Image,Color,暗兰花紫色,darkorchid,
Image,Color,暗紫罗兰色,darkviolet,
Image,Color,暗洋红色,darkmagenta,
Image,Color,紫色,purple,
Image,Color,靛蓝色,indigo,
Image,Color,暗灰蓝色,darkslateblue,
Image,Color,蓝紫色,blueviolet,
Image,Color,中紫色,mediumpurple,
Image,Color,石蓝色,slateblue,
Image,Color,中石板蓝色,mediumslateblue,
Image,Background,景深,depth_of_field,
Image,Background,背景模糊,blurry,
Image,Background,前景模糊,blurry_foreground,
Image,Background,简单的背景,simple_background,
Image,Background,黑色背景,black_background,
Image,Background,白色背景,white_background,
Image,Background,透明背景,transparent_background,
Image,Background,米色背景,beige_background,
Image,Background,棕色背景,brown_background,
Image,Background,棕褐色背景,tan_background,
Image,Background,灰色背景,grey_background,
Image,Background,双色调背景,two-tone_background,
Image,Background,渐变的背景,gradient_background,
Image,Background,多彩的背景,multicolored_background,
Image,Background,彩虹背景,rainbow_background,
Image,Background,抽象背景,abstract_background,
Image,Background,菱形背景,argyle_background,
Image,Background,方格背景,checkered_background,
Image,Background,花朵点缀的背景,floral_background,
Image,Background,网点图背景,halftone_background,
Image,Background,桃色背景,heart_background,
Image,Background,蜂窝风格背景,honeycomb_background,
Image,Background,格子呢背景,plaid_background,
Image,Background,圆斑背景,polka_dot,
Image,Background,条纹背景,striped_background,
Image,Background,风景,scenery,
Image,Background,景观,landscape,
Image,Background,花卉图案装饰的背景,foral_background,
Image,Background,作物顶部悬垂,crop_top_overhang,
Image,Background,星空背景,starry_background,
Image,Background,闪着星光的背景,sparkle_background,
Image,Background,城市背景,cityscape,
Image,Background,城市灯光背景,city_lights,
Image,Background,时钟背景,clock_background,
Image,Background,气泡背景,bubble_background,
Image,Background,边框,border,
Image,Background,柱状画布背景,pillarboxed,
Image,Background,圆角背景/画框,rounded_corners,
Image,Background,相机取景框,viewfinder,
Image,Background,套着画框(背景),windowboxed,
Image,Background,一部分画到了背景框外,outside_border,
Image,Background,回忆场景,flashback,
Image,Background,文字背景,wall_of_text,
Image,Background,背景文字,background_text,
Scene,Season,春天,in spring,
Scene,Season,夏天,in summer,
Scene,Season,秋天,in autumn,
Scene,Season,冬天,in winte,
Scene,Season,一月,January,
Scene,Season,二月,February,
Scene,Season,三月,March,
Scene,Season,四月,April,
Scene,Season,五月,May,
Scene,Season,六月,June,
Scene,Season,七月,July,
Scene,Season,八月,August,
Scene,Season,九月,September,
Scene,Season,十月,October,
Scene,Season,十一月,November,
Scene,Season,十二月,December,
Scene,Season,立春,Start of Spring,
Scene,Season,雨水,Rain Water,
Scene,Season,惊蛰,Awakening of Insects,
Scene,Season,春分,Spring Equinox,
Scene,Season,清明,Pure Brightness,
Scene,Season,谷雨,Grain Rain,
Scene,Season,立夏,Start of Summer,
Scene,Season,小满,Grain Buds,
Scene,Season,芒种,Grain in Ear,
Scene,Season,夏至,Summer Solstice,
Scene,Season,小暑,Slight Heat,
Scene,Season,大暑,Great Heat,
Scene,Season,立秋,Start of Autumn,
Scene,Season,处暑,End of Heat,
Scene,Season,白露,White Dew,
Scene,Season,秋分,Autumn Equinox,
Scene,Season,寒露,Cold Dew,
Scene,Season,霜降,Frost Descent,
Scene,Season,立冬,Start of Winter,
Scene,Season,小雪,Slight Snow,
Scene,Season,大雪,Great Snow,
Scene,Season,冬至,Winter Solstice,
Scene,Season,小寒,Slight Cold,
Scene,Season,大寒,Great Cold,
Scene,Weather,白天,day,
Scene,Weather,黄昏,dusk,
Scene,Weather,夜晚,night,
Scene,Weather,下雨,rain,
Scene,Weather,雨天,rainy days,
Scene,Weather,日落,sunset,
Scene,Weather,多云,cloudy,
Scene,Weather,满月,full moon,
Scene,Weather,太阳,sun,
Scene,Weather,月亮,moon,
Scene,Weather,满月,full_moon,
Scene,Weather,星星,stars,
Scene,Weather,天空,sky,
Scene,Weather,宇宙,universe,
Scene,Weather,冰雪,snow,ice
Scene,Weather,雪花,snowflakes,
Scene,Weather,闪电,lightning,
Scene,Weather,彩虹,rainbow,
Scene,Weather,流星雨,meteor shower,
Scene,Weather,积雨云,cumulonimbus,
Scene,Weather,晴天,sunny,
Scene,Weather,阴天,overcast,
Scene,Weather,雾天,foggy,
Scene,Weather,大雾,dense fog,
Scene,Weather,霜冻,frost,
Scene,Weather,冰雹,hail,
Scene,Weather,暴雨,heavy rain,
Scene,Weather,阵雨,shower,
Scene,Weather,雷暴,thunderstorm,
Scene,Weather,暴风雪,blizzard,
Scene,Weather,风,wind,
Scene,Weather,强风,strong wind,
Scene,Weather,飓风,hurricane,
Scene,Weather,龙卷风,tornado,
Scene,Weather,沙尘暴,sandstorm,
Scene,Weather,热浪,heat wave,
Scene,Weather,寒流,cold wave,
Scene,Weather,干旱,drought,
Scene,Weather,小雨,drizzle,
Scene,Weather,中雨,moderate rain,
Scene,Weather,大雨,heavy rain,
Scene,Weather,小雪,light snow,
Scene,Weather,中雪,moderate snow,
Scene,Weather,大雪,heavy snow,
Scene,Weather,雨夹雪,sleet,
Scene,Weather,冰雨,freezing rain,
Scene,Weather,阴雨,cloudy with rain,
Scene,Weather,晴间多云,partly cloudy,
Scene,Weather,局部多云,partly cloudy,
Scene,Weather,薄雾,mist,
Scene,Weather,霾,haze,
Scene,Weather,微风,gentle breeze,
Scene,Weather,和风,moderate breeze,
Scene,Weather,大风,strong wind,
Scene,Weather,狂风,gale,
Scene,Weather,暴风雨,storm,
Scene,Weather,台风,typhoon,
Scene,Weather,日出,sunrise,
Scene,Weather,月食,lunar eclipse,
Scene,Weather,日食,solar eclipse,
Scene,Weather,极光,aurora,
Scene,Weather,高温,high temperature,
Scene,Weather,低温,low temperature,
Scene,Weather,热带风暴,tropical storm,
Scene,Weather,热带低压,tropical depression,
Scene,Weather,副热带高压,subtropical high,
Scene,Weather,锋面,front,
Scene,Weather,冷锋,cold front,
Scene,Weather,暖锋,warm front,
Scene,Weather,静止锋,stationary front,
Scene,Weather,气旋,cyclone,
Scene,Weather,反气旋,anticyclone,
Scene,Weather,高气压,high pressure,
Scene,Weather,低气压,low pressure,
Scene,Weather,西南风,southwest wind,
Scene,Weather,东北风,northeast wind,
Scene,Weather,东南风,southeast wind,
Scene,Weather,西北风,northwest wind,
Scene,Weather,无风,calm,
Scene,Weather,晴朗,clear,
Scene,Weather,炎热,hot,
Scene,Weather,寒冷,cold,
Scene,Weather,潮湿,humid,
Scene,Weather,干燥,dry,
Scene,Weather,闷热,muggy,
Scene,Nature,大自然,nature,
Scene,Nature,大海,sea,
Scene,Nature,海洋,ocean,
Scene,Nature,山丘,hills,
Scene,Nature,草地,meadow,
Scene,Nature,海滩,beach,
Scene,Nature,水中,underwater,
Scene,Nature,滴水,dripping,
Scene,Nature,涟漪,ripples,
Scene,Nature,漩涡,swirl,
Scene,Nature,波浪,waves,
Scene,Nature,海上,over the sea,
Scene,Nature,树林,grove,
Scene,Nature,沙漠,desert,
Scene,Nature,高原,plateau,
Scene,Nature,悬崖,cliff,
Scene,Nature,峡谷,canyon,
Scene,Nature,绿洲,oasis,
Scene,Nature,竹林,bamboo forest,
Scene,Nature,冰川,glacier,
Scene,Nature,浮岛,floating island,
Scene,Nature,火山,volcano,
Scene,Nature,大草原,savanna,
Scene,Nature,瀑布,waterfall,
Scene,Nature,溪流,stream,
Scene,Nature,荒地,wasteland,
Scene,Nature,田野,field,
Scene,Nature,稻田,rice paddy,
Scene,Nature,麦田,wheat field,
Scene,Nature,花田,flower field,
Scene,Nature,花海,flower sea,
Scene,Nature,太空,space,
Scene,Nature,星空,starry sky,
Scene,Nature,湖泊,lake,
Scene,Nature,河流,river,
Scene,Nature,温泉,onsen,
Scene,Nature,繁花草甸,flower meadows,
Scene,Nature,阿尔卑斯山脉,Alps,
Scene,Nature,梦幻森林,dream forest,
Scene,Nature,山脉,mountains,
Scene,Nature,山上,on a hill,
Scene,Nature,山顶,mountaintop,
Scene,Nature,户外,outdoors,
Scene,Nature,森林,forest,
Scene,Nature,沼泽,swamp,
Scene,Nature,湿地,wetland,
Scene,Nature,峡湾,fjord,
Scene,Nature,热带雨林,rainforest,
Scene,Nature,红树林,mangrove,
Scene,Nature,珊瑚礁,coral reef,
Scene,Nature,洞穴,cave,
Scene,Nature,峡谷,gorge,
Scene,Nature,平原,plain,
Scene,Nature,山谷,valley,
Scene,Nature,丘陵,hills,
Scene,Nature,盆地,basin,
Scene,Nature,岛屿,island,
Scene,Nature,半岛,peninsula,
Scene,Nature,海角,cape,
Scene,Nature,沙滩,sand dune,
Scene,Nature,岩石,rocks,
Scene,Nature,瀑布,cascade,
Scene,Nature,急流,rapid,
